t[s],p1[Pa],p2[Pa],mobA[kg],immA[kg],dissA[kg],sealA[kg],mobB[kg],immB[kg],dissB[kg],sealB[kg],M_C[m],sealTot[kg]
3.717000e+05,1.162330e+05,1.109792e+05, 3.003086e-04, 5.455751e-07, 1.375735e-03, 2.621090e-05, 7.612222e-08, 0.000000e+00, 4.871694e-04, 1.363735e-06, 5.012505e-01, 6.771978e-05
3.720000e+05,1.162324e+05,1.109792e+05, 3.001927e-04, 3.348632e-07, 1.376180e-03, 2.619995e-05, 7.612212e-08, 0.000000e+00, 4.871542e-04, 1.363527e-06, 5.029686e-01, 6.771089e-05
3.723000e+05,1.162319e+05,1.109792e+05, 3.000788e-04, 1.954980e-07, 1.376535e-03, 2.619021e-05, 7.612202e-08, 0.000000e+00, 4.871437e-04, 1.363316e-06, 5.046046e-01, 6.770314e-05
3.726000e+05,1.162313e+05,1.109792e+05, 2.999656e-04, 1.142750e-07, 1.376817e-03, 2.618140e-05, 7.612191e-08, 0.000000e+00, 4.871369e-04, 1.363105e-06, 5.061499e-01, 6.769628e-05
3.729000e+05,1.162307e+05,1.109792e+05, 2.998521e-04, 6.949604e-08, 1.377055e-03, 2.617310e-05, 7.612181e-08, 0.000000e+00, 4.871323e-04, 1.362894e-06, 5.075726e-01, 6.768990e-05
3.732000e+05,1.162302e+05,1.109792e+05, 2.997362e-04, 3.615089e-08, 1.377284e-03, 2.616482e-05, 7.612170e-08, 0.000000e+00, 4.871284e-04, 1.362684e-06, 5.088804e-01, 6.768352e-05
3.735000e+05,1.162298e+05,1.109792e+05, 2.996173e-04, 1.692798e-08, 1.377500e-03, 2.615639e-05, 7.612160e-08, 0.000000e+00, 4.871250e-04, 1.362476e-06, 5.100361e-01, 6.767697e-05
3.738000e+05,1.162294e+05,1.109792e+05, 2.994947e-04, 0.000000e+00, 1.377719e-03, 2.614763e-05, 7.612150e-08, 0.000000e+00, 4.871216e-04, 1.362268e-06, 5.110660e-01, 6.767007e-05
3.741000e+05,1.162291e+05,1.109792e+05, 2.993699e-04, 0.000000e+00, 1.377920e-03, 2.613889e-05, 7.612140e-08, 0.000000e+00, 4.871191e-04, 1.362062e-06, 5.119664e-01, 6.766316e-05
3.744000e+05,1.162287e+05,1.109792e+05, 2.992411e-04, 0.000000e+00, 1.378126e-03, 2.612978e-05, 7.612130e-08, 0.000000e+00, 4.871164e-04, 1.361856e-06, 5.127333e-01, 6.765588e-05
3.747000e+05,1.162283e+05,1.109792e+05, 2.991080e-04, 0.000000e+00, 1.378337e-03, 2.612030e-05, 7.612121e-08, 0.000000e+00, 4.871134e-04, 1.361653e-06, 5.133848e-01, 6.764821e-05
3.750000e+05,1.162279e+05,1.109792e+05, 2.989714e-04, 0.000000e+00, 1.378552e-03, 2.611053e-05, 7.612112e-08, 0.000000e+00, 4.871102e-04, 1.361451e-06, 5.139459e-01, 6.764025e-05
3.753000e+05,1.162274e+05,1.109792e+05, 2.988307e-04, 0.000000e+00, 1.378773e-03, 2.610044e-05, 7.612103e-08, 0.000000e+00, 4.871068e-04, 1.361250e-06, 5.143720e-01, 6.763195e-05
3.756000e+05,1.162270e+05,1.109792e+05, 2.986870e-04, 0.000000e+00, 1.378997e-03, 2.609013e-05, 7.612095e-08, 0.000000e+00, 4.871032e-04, 1.361051e-06, 5.147514e-01, 6.762343e-05
3.759000e+05,1.162265e+05,1.109792e+05, 2.985396e-04, 0.000000e+00, 1.379226e-03, 2.607956e-05, 7.612086e-08, 0.000000e+00, 4.870994e-04, 1.360853e-06, 5.150512e-01, 6.761462e-05
3.762000e+05,1.162262e+05,1.109792e+05, 2.983878e-04, 0.000000e+00, 1.379462e-03, 2.606866e-05, 7.612078e-08, 0.000000e+00, 4.870954e-04, 1.360657e-06, 5.152337e-01, 6.760547e-05
3.765000e+05,1.162259e+05,1.109792e+05, 2.982325e-04, 0.000000e+00, 1.379702e-03, 2.605753e-05, 7.612070e-08, 0.000000e+00, 4.870911e-04, 1.360462e-06, 5.153360e-01, 6.759608e-05
3.768000e+05,1.162255e+05,1.109792e+05, 2.980740e-04, 0.000000e+00, 1.379948e-03, 2.604620e-05, 7.612063e-08, 0.000000e+00, 4.870866e-04, 1.360268e-06, 5.153645e-01, 6.758648e-05
3.771000e+05,1.162252e+05,1.109792e+05, 2.979122e-04, 0.000000e+00, 1.380198e-03, 2.603467e-05, 7.612055e-08, 0.000000e+00, 4.870820e-04, 1.360076e-06, 5.153287e-01, 6.757668e-05
3.774000e+05,1.162249e+05,1.109792e+05, 2.977472e-04, 0.000000e+00, 1.380453e-03, 2.602298e-05, 7.612048e-08, 0.000000e+00, 4.870771e-04, 1.359885e-06, 5.152452e-01, 6.756670e-05
3.777000e+05,1.162245e+05,1.109792e+05, 2.975791e-04, 0.000000e+00, 1.380712e-03, 2.601112e-05, 7.612041e-08, 0.000000e+00, 4.870721e-04, 1.359695e-06, 5.151263e-01, 6.755655e-05
3.780000e+05,1.162242e+05,1.109792e+05, 2.974078e-04, 0.000000e+00, 1.380975e-03, 2.599911e-05, 7.612034e-08, 0.000000e+00, 4.870669e-04, 1.359506e-06, 5.149769e-01, 6.754624e-05
3.783000e+05,1.162238e+05,1.109792e+05, 2.972335e-04, 0.000000e+00, 1.381241e-03, 2.598696e-05, 7.612028e-08, 0.000000e+00, 4.870616e-04, 1.359319e-06, 5.147907e-01, 6.753578e-05
3.786000e+05,1.162235e+05,1.109792e+05, 2.970560e-04, 0.000000e+00, 1.381512e-03, 2.597465e-05, 7.612021e-08, 0.000000e+00, 4.870560e-04, 1.359133e-06, 5.145707e-01, 6.752516e-05
3.789000e+05,1.162232e+05,1.109792e+05, 2.968754e-04, 0.000000e+00, 1.381786e-03, 2.596220e-05, 7.612015e-08, 0.000000e+00, 4.870503e-04, 1.358948e-06, 5.143237e-01, 6.751438e-05
3.792000e+05,1.162230e+05,1.109792e+05, 2.966914e-04, 0.000000e+00, 1.382064e-03, 2.594960e-05, 7.612009e-08, 0.000000e+00, 4.870444e-04, 1.358764e-06, 5.140556e-01, 6.750345e-05
3.795000e+05,1.162227e+05,1.109792e+05, 2.965040e-04, 0.000000e+00, 1.382346e-03, 2.593682e-05, 7.612003e-08, 0.000000e+00, 4.870382e-04, 1.358581e-06, 5.137807e-01, 6.749233e-05
3.798000e+05,1.162224e+05,1.109792e+05, 2.963132e-04, 0.000000e+00, 1.382631e-03, 2.592389e-05, 7.611998e-08, 0.000000e+00, 4.870319e-04, 1.358400e-06, 5.134973e-01, 6.748105e-05
3.801000e+05,1.162221e+05,1.109792e+05, 2.961191e-04, 0.000000e+00, 1.382920e-03, 2.591081e-05, 7.611992e-08, 0.000000e+00, 4.870254e-04, 1.358220e-06, 5.131999e-01, 6.746962e-05
3.804000e+05,1.162218e+05,1.109792e+05, 2.959217e-04, 0.000000e+00, 1.383213e-03, 2.589760e-05, 7.611987e-08, 0.000000e+00, 4.870187e-04, 1.358040e-06, 5.128864e-01, 6.745805e-05
3.807000e+05,1.162215e+05,1.109792e+05, 2.957211e-04, 0.000000e+00, 1.383509e-03, 2.588428e-05, 7.611981e-08, 0.000000e+00, 4.870118e-04, 1.357862e-06, 5.125643e-01, 6.744636e-05
3.810000e+05,1.162213e+05,1.109792e+05, 2.955171e-04, 0.000000e+00, 1.383809e-03, 2.587083e-05, 7.611976e-08, 0.000000e+00, 4.870047e-04, 1.357685e-06, 5.122363e-01, 6.743454e-05
3.813000e+05,1.162211e+05,1.109792e+05, 2.953099e-04, 0.000000e+00, 1.384112e-03, 2.585727e-05, 7.611971e-08, 0.000000e+00, 4.869974e-04, 1.357509e-06, 5.119068e-01, 6.742260e-05
3.816000e+05,1.162208e+05,1.109792e+05, 2.950996e-04, 0.000000e+00, 1.384418e-03, 2.584363e-05, 7.611967e-08, 0.000000e+00, 4.869900e-04, 1.357334e-06, 5.115776e-01, 6.741058e-05
3.819000e+05,1.162206e+05,1.109792e+05, 2.948863e-04, 0.000000e+00, 1.384727e-03, 2.582991e-05, 7.611962e-08, 0.000000e+00, 4.869824e-04, 1.357161e-06, 5.112467e-01, 6.739847e-05
3.822000e+05,1.162204e+05,1.109792e+05, 2.946699e-04, 0.000000e+00, 1.385039e-03, 2.581612e-05, 7.611957e-08, 0.000000e+00, 4.869746e-04, 1.356988e-06, 5.109219e-01, 6.738629e-05
3.825000e+05,1.162201e+05,1.109792e+05, 2.944505e-04, 0.000000e+00, 1.385355e-03, 2.580225e-05, 7.611953e-08, 0.000000e+00, 4.869666e-04, 1.356816e-06, 5.105988e-01, 6.737404e-05
3.828000e+05,1.162199e+05,1.109792e+05, 2.942281e-04, 0.000000e+00, 1.385673e-03, 2.578834e-05, 7.611949e-08, 0.000000e+00, 4.869584e-04, 1.356645e-06, 5.102790e-01, 6.736172e-05
3.831000e+05,1.162197e+05,1.109792e+05, 2.940025e-04, 0.000000e+00, 1.385995e-03, 2.577434e-05, 7.611945e-08, 0.000000e+00, 4.869501e-04, 1.356476e-06, 5.099571e-01, 6.734933e-05
3.834000e+05,1.162195e+05,1.109792e+05, 2.937738e-04, 0.000000e+00, 1.386321e-03, 2.576027e-05, 7.611941e-08, 0.000000e+00, 4.869416e-04, 1.356307e-06, 5.096330e-01, 6.733686e-05
3.837000e+05,1.162193e+05,1.109792e+05, 2.935418e-04, 0.000000e+00, 1.386649e-03, 2.574613e-05, 7.611937e-08, 0.000000e+00, 4.869329e-04, 1.356139e-06, 5.093086e-01, 6.732433e-05
3.840000e+05,1.162191e+05,1.109792e+05, 2.933066e-04, 0.000000e+00, 1.386982e-03, 2.573193e-05, 7.611933e-08, 0.000000e+00, 4.869240e-04, 1.355972e-06, 5.089865e-01, 6.731172e-05
3.843000e+05,1.162189e+05,1.109792e+05, 2.930683e-04, 0.000000e+00, 1.387317e-03, 2.571768e-05, 7.611929e-08, 0.000000e+00, 4.869149e-04, 1.355806e-06, 5.086644e-01, 6.729907e-05
3.846000e+05,1.162187e+05,1.109792e+05, 2.928268e-04, 0.000000e+00, 1.387656e-03, 2.570337e-05, 7.611926e-08, 0.000000e+00, 4.869056e-04, 1.355641e-06, 5.083487e-01, 6.728637e-05
3.849000e+05,1.162185e+05,1.109792e+05, 2.925822e-04, 0.000000e+00, 1.387999e-03, 2.568902e-05, 7.611922e-08, 0.000000e+00, 4.868962e-04, 1.355477e-06, 5.080426e-01, 6.727362e-05
3.852000e+05,1.162183e+05,1.109792e+05, 2.923345e-04, 0.000000e+00, 1.388345e-03, 2.567462e-05, 7.611919e-08, 0.000000e+00, 4.868866e-04, 1.355314e-06, 5.077430e-01, 6.726082e-05
3.855000e+05,1.162182e+05,1.109792e+05, 2.920838e-04, 0.000000e+00, 1.388694e-03, 2.566019e-05, 7.611916e-08, 0.000000e+00, 4.868768e-04, 1.355152e-06, 5.074469e-01, 6.724799e-05
3.858000e+05,1.162180e+05,1.109792e+05, 2.918301e-04, 0.000000e+00, 1.389046e-03, 2.564573e-05, 7.611912e-08, 0.000000e+00, 4.868668e-04, 1.354990e-06, 5.071585e-01, 6.723514e-05
3.861000e+05,1.162178e+05,1.109792e+05, 2.915735e-04, 0.000000e+00, 1.389401e-03, 2.563124e-05, 7.611909e-08, 0.000000e+00, 4.868567e-04, 1.354830e-06, 5.068776e-01, 6.722226e-05
3.864000e+05,1.162176e+05,1.109792e+05, 2.913140e-04, 0.000000e+00, 1.389760e-03, 2.561674e-05, 7.611906e-08, 0.000000e+00, 4.868464e-04, 1.354670e-06, 5.066019e-01, 6.720937e-05
3.867000e+05,1.162175e+05,1.109792e+05, 2.910516e-04, 0.000000e+00, 1.390123e-03, 2.560223e-05, 7.611903e-08, 0.000000e+00, 4.868359e-04, 1.354511e-06, 5.063305e-01, 6.719647e-05
3.870000e+05,1.162173e+05,1.109792e+05, 2.907859e-04, 0.000000e+00, 1.390489e-03, 2.558767e-05, 7.611901e-08, 0.000000e+00, 4.868252e-04, 1.354353e-06, 5.060619e-01, 6.718353e-05
3.873000e+05,1.162172e+05,1.109792e+05, 2.905172e-04, 0.000000e+00, 1.390858e-03, 2.557309e-05, 7.611898e-08, 0.000000e+00, 4.868144e-04, 1.354196e-06, 5.057991e-01, 6.717057e-05
3.876000e+05,1.162170e+05,1.109792e+05, 2.902454e-04, 0.000000e+00, 1.391232e-03, 2.555849e-05, 7.611895e-08, 0.000000e+00, 4.868034e-04, 1.354040e-06, 5.055391e-01, 6.715759e-05
3.879000e+05,1.162169e+05,1.109792e+05, 2.899706e-04, 0.000000e+00, 1.391609e-03, 2.554388e-05, 7.611893e-08, 0.000000e+00, 4.867922e-04, 1.353884e-06, 5.052787e-01, 6.714460e-05
3.882000e+05,1.162167e+05,1.109792e+05, 2.896927e-04, 0.000000e+00, 1.391989e-03, 2.552925e-05, 7.611890e-08, 0.000000e+00, 4.867808e-04, 1.353729e-06, 5.050212e-01, 6.713161e-05
3.885000e+05,1.162166e+05,1.109792e+05, 2.894117e-04, 0.000000e+00, 1.392374e-03, 2.551461e-05, 7.611888e-08, 0.000000e+00, 4.867693e-04, 1.353575e-06, 5.047730e-01, 6.711860e-05
3.888000e+05,1.162164e+05,1.109792e+05, 2.891273e-04, 0.000000e+00, 1.392762e-03, 2.549997e-05, 7.611886e-08, 0.000000e+00, 4.867575e-04, 1.353422e-06, 5.045287e-01, 6.710559e-05
3.891000e+05,1.162163e+05,1.109792e+05, 2.888397e-04, 0.000000e+00, 1.393155e-03, 2.548530e-05, 7.611883e-08, 0.000000e+00, 4.867456e-04, 1.353269e-06, 5.042866e-01, 6.709257e-05
3.894000e+05,1.162162e+05,1.109792e+05, 2.885491e-04, 0.000000e+00, 1.393551e-03, 2.547063e-05, 7.611881e-08, 0.000000e+00, 4.867335e-04, 1.353118e-06, 5.040510e-01, 6.707954e-05
3.897000e+05,1.162160e+05,1.109792e+05, 2.882553e-04, 0.000000e+00, 1.393952e-03, 2.545596e-05, 7.611879e-08, 0.000000e+00, 4.867212e-04, 1.352966e-06, 5.038224e-01, 6.706652e-05
3.900000e+05,1.162159e+05,1.109792e+05, 2.879582e-04, 0.000000e+00, 1.394356e-03, 2.544128e-05, 7.611877e-08, 0.000000e+00, 4.867087e-04, 1.352816e-06, 5.035983e-01, 6.705350e-05
3.903000e+05,1.162158e+05,1.109792e+05, 2.876577e-04, 0.000000e+00, 1.394765e-03, 2.542660e-05, 7.611875e-08, 0.000000e+00, 4.866961e-04, 1.352666e-06, 5.033801e-01, 6.704047e-05
3.906000e+05,1.162156e+05,1.109792e+05, 2.873539e-04, 0.000000e+00, 1.395178e-03, 2.541191e-05, 7.611873e-08, 0.000000e+00, 4.866832e-04, 1.352517e-06, 5.031666e-01, 6.702745e-05
3.909000e+05,1.162155e+05,1.109792e+05, 2.870466e-04, 0.000000e+00, 1.395595e-03, 2.539720e-05, 7.611871e-08, 0.000000e+00, 4.866701e-04, 1.352369e-06, 5.029574e-01, 6.701442e-05
3.912000e+05,1.162154e+05,1.109792e+05, 2.867359e-04, 0.000000e+00, 1.396016e-03, 2.538250e-05, 7.611869e-08, 0.000000e+00, 4.866568e-04, 1.352221e-06, 5.027541e-01, 6.700139e-05
3.915000e+05,1.162153e+05,1.109792e+05, 2.864219e-04, 0.000000e+00, 1.396442e-03, 2.536779e-05, 7.611868e-08, 0.000000e+00, 4.866434e-04, 1.352074e-06, 5.025603e-01, 6.698837e-05
3.918000e+05,1.162152e+05,1.109792e+05, 2.861044e-04, 0.000000e+00, 1.396872e-03, 2.535308e-05, 7.611866e-08, 0.000000e+00, 4.866297e-04, 1.351928e-06, 5.023729e-01, 6.697536e-05
3.921000e+05,1.162150e+05,1.109792e+05, 2.857836e-04, 0.000000e+00, 1.397306e-03, 2.533838e-05, 7.611864e-08, 0.000000e+00, 4.866158e-04, 1.351782e-06, 5.021887e-01, 6.696235e-05
3.924000e+05,1.162149e+05,1.109792e+05, 2.854594e-04, 0.000000e+00, 1.397745e-03, 2.532369e-05, 7.611862e-08, 0.000000e+00, 4.866018e-04, 1.351637e-06, 5.020074e-01, 6.694936e-05
3.927000e+05,1.162148e+05,1.109792e+05, 2.851315e-04, 0.000000e+00, 1.398188e-03, 2.530899e-05, 7.611861e-08, 0.000000e+00, 4.865875e-04, 1.351493e-06, 5.018291e-01, 6.693638e-05
3.930000e+05,1.162147e+05,1.109792e+05, 2.848000e-04, 0.000000e+00, 1.398636e-03, 2.529429e-05, 7.611859e-08, 0.000000e+00, 4.865730e-04, 1.351349e-06, 5.016537e-01, 6.692339e-05
3.933000e+05,1.162146e+05,1.109792e+05, 2.844646e-04, 0.000000e+00, 1.399089e-03, 2.527958e-05, 7.611858e-08, 0.000000e+00, 4.865583e-04, 1.351205e-06, 5.014822e-01, 6.691041e-05
3.936000e+05,1.162145e+05,1.109792e+05, 2.841255e-04, 0.000000e+00, 1.399547e-03, 2.526487e-05, 7.611856e-08, 0.000000e+00, 4.865434e-04, 1.351063e-06, 5.013133e-01, 6.689744e-05
3.939000e+05,1.162144e+05,1.109792e+05, 2.837825e-04, 0.000000e+00, 1.400010e-03, 2.525016e-05, 7.611855e-08, 0.000000e+00, 4.865282e-04, 1.350920e-06, 5.011464e-01, 6.688448e-05
3.942000e+05,1.162143e+05,1.109792e+05, 2.834358e-04, 0.000000e+00, 1.400477e-03, 2.523546e-05, 7.611853e-08, 0.000000e+00, 4.865128e-04, 1.350779e-06, 5.009812e-01, 6.687152e-05
3.945000e+05,1.162142e+05,1.109792e+05, 2.830850e-04, 0.000000e+00, 1.400949e-03, 2.522076e-05, 7.611852e-08, 0.000000e+00, 4.864972e-04, 1.350638e-06, 5.008201e-01, 6.685859e-05
3.948000e+05,1.162141e+05,1.109792e+05, 2.827303e-04, 0.000000e+00, 1.401426e-03, 2.520605e-05, 7.611850e-08, 0.000000e+00, 4.864813e-04, 1.350497e-06, 5.006639e-01, 6.684565e-05
3.951000e+05,1.162140e+05,1.109792e+05, 2.823714e-04, 0.000000e+00, 1.401909e-03, 2.519134e-05, 7.611849e-08, 0.000000e+00, 4.864652e-04, 1.350357e-06, 5.005098e-01, 6.683272e-05
3.954000e+05,1.162139e+05,1.109792e+05, 2.820082e-04, 0.000000e+00, 1.402397e-03, 2.517663e-05, 7.611848e-08, 0.000000e+00, 4.864489e-04, 1.350218e-06, 5.003569e-01, 6.681979e-05
3.957000e+05,1.162138e+05,1.109792e+05, 2.816407e-04, 0.000000e+00, 1.402890e-03, 2.516190e-05, 7.611846e-08, 0.000000e+00, 4.864322e-04, 1.350079e-06, 5.002050e-01, 6.680687e-05
3.960000e+05,1.162137e+05,1.109792e+05, 2.812688e-04, 0.000000e+00, 1.403389e-03, 2.514718e-05, 7.611845e-08, 0.000000e+00, 4.864154e-04, 1.349940e-06, 5.000554e-01, 6.679395e-05
3.963000e+05,1.162136e+05,1.109792e+05, 2.808928e-04, 0.000000e+00, 1.403893e-03, 2.513246e-05, 7.611844e-08, 0.000000e+00, 4.863982e-04, 1.349802e-06, 4.999095e-01, 6.678105e-05
3.966000e+05,1.162135e+05,1.109792e+05, 2.805118e-04, 0.000000e+00, 1.404402e-03, 2.511772e-05, 7.611843e-08, 0.000000e+00, 4.863808e-04, 1.349664e-06, 4.997645e-01, 6.676814e-05
3.969000e+05,1.162134e+05,1.109792e+05, 2.801267e-04, 0.000000e+00, 1.404917e-03, 2.510299e-05, 7.611841e-08, 0.000000e+00, 4.863632e-04, 1.349527e-06, 4.996200e-01, 6.675525e-05
3.972000e+05,1.162133e+05,1.109792e+05, 2.797373e-04, 0.000000e+00, 1.405437e-03, 2.508825e-05, 7.611840e-08, 0.000000e+00, 4.863452e-04, 1.349390e-06, 4.994779e-01, 6.674237e-05
3.975000e+05,1.162132e+05,1.109792e+05, 2.793433e-04, 0.000000e+00, 1.405962e-03, 2.507352e-05, 7.611839e-08, 0.000000e+00, 4.863270e-04, 1.349254e-06, 4.993388e-01, 6.672949e-05
3.978000e+05,1.162131e+05,1.109792e+05, 2.789447e-04, 0.000000e+00, 1.406493e-03, 2.505878e-05, 7.611838e-08, 0.000000e+00, 4.863086e-04, 1.349118e-06, 4.992018e-01, 6.671663e-05
3.981000e+05,1.162131e+05,1.109792e+05, 2.785415e-04, 0.000000e+00, 1.407029e-03, 2.504404e-05, 7.611837e-08, 0.000000e+00, 4.862898e-04, 1.348982e-06, 4.990678e-01, 6.670378e-05
3.984000e+05,1.162130e+05,1.109792e+05, 2.781339e-04, 0.000000e+00, 1.407570e-03, 2.502932e-05, 7.611836e-08, 0.000000e+00, 4.862708e-04, 1.348847e-06, 4.989366e-01, 6.669096e-05
3.987000e+05,1.162129e+05,1.109792e+05, 2.777216e-04, 0.000000e+00, 1.408117e-03, 2.501458e-05, 7.611835e-08, 0.000000e+00, 4.862515e-04, 1.348712e-06, 4.988069e-01, 6.667813e-05
3.990000e+05,1.162128e+05,1.109792e+05, 2.773047e-04, 0.000000e+00, 1.408668e-03, 2.499986e-05, 7.611834e-08, 0.000000e+00, 4.862320e-04, 1.348577e-06, 4.986789e-01, 6.666533e-05
3.993000e+05,1.162127e+05,1.109792e+05, 2.768833e-04, 0.000000e+00, 1.409225e-03, 2.498514e-05, 7.611833e-08, 0.000000e+00, 4.862121e-04, 1.348443e-06, 4.985527e-01, 6.665255e-05
3.996000e+05,1.162126e+05,1.109792e+05, 2.764570e-04, 0.000000e+00, 1.409788e-03, 2.497042e-05, 7.611832e-08, 0.000000e+00, 4.861920e-04, 1.348309e-06, 4.984286e-01, 6.663978e-05
3.999000e+05,1.162126e+05,1.109792e+05, 2.760255e-04, 0.000000e+00, 1.410356e-03, 2.495569e-05, 7.611831e-08, 0.000000e+00, 4.861716e-04, 1.348175e-06, 4.983061e-01, 6.662702e-05
4.002000e+05,1.162125e+05,1.109792e+05, 2.755892e-04, 0.000000e+00, 1.410929e-03, 2.494098e-05, 7.611830e-08, 0.000000e+00, 4.861508e-04, 1.348041e-06, 4.981860e-01, 6.661429e-05
4.005000e+05,1.162124e+05,1.109792e+05, 2.751476e-04, 0.000000e+00, 1.411509e-03, 2.492624e-05, 7.611829e-08, 0.000000e+00, 4.861298e-04, 1.347908e-06, 4.980670e-01, 6.660156e-05
4.008000e+05,1.162123e+05,1.109792e+05, 2.747009e-04, 0.000000e+00, 1.412094e-03, 2.491151e-05, 7.611828e-08, 0.000000e+00, 4.861084e-04, 1.347775e-06, 4.979499e-01, 6.658884e-05
4.011000e+05,1.162123e+05,1.109792e+05, 2.742492e-04, 0.000000e+00, 1.412684e-03, 2.489678e-05, 7.611827e-08, 0.000000e+00, 4.860868e-04, 1.347642e-06, 4.978357e-01, 6.657614e-05
4.014000e+05,1.162122e+05,1.109792e+05, 2.737923e-04, 0.000000e+00, 1.413281e-03, 2.488206e-05, 7.611826e-08, 0.000000e+00, 4.860648e-04, 1.347509e-06, 4.977247e-01, 6.656346e-05
4.017000e+05,1.162121e+05,1.109792e+05, 2.733299e-04, 0.000000e+00, 1.413883e-03, 2.486733e-05, 7.611825e-08, 0.000000e+00, 4.860425e-04, 1.347376e-06, 4.976169e-01, 6.655080e-05
4.020000e+05,1.162120e+05,1.109792e+05, 2.728624e-04, 0.000000e+00, 1.414490e-03, 2.485261e-05, 7.611824e-08, 0.000000e+00, 4.860199e-04, 1.347243e-06, 4.975122e-01, 6.653817e-05
4.023000e+05,1.162120e+05,1.109792e+05, 2.723883e-04, 0.000000e+00, 1.415105e-03, 2.483786e-05, 7.611824e-08, 0.000000e+00, 4.859969e-04, 1.347111e-06, 4.974103e-01, 6.652551e-05
4.026000e+05,1.162119e+05,1.109792e+05, 2.719088e-04, 0.000000e+00, 1.415726e-03, 2.482310e-05, 7.611823e-08, 0.000000e+00, 4.859736e-04, 1.346978e-06, 4.973109e-01, 6.651288e-05
4.029000e+05,1.162118e+05,1.109792e+05, 2.714234e-04, 0.000000e+00, 1.416353e-03, 2.480834e-05, 7.611822e-08, 0.000000e+00, 4.859499e-04, 1.346846e-06, 4.972140e-01, 6.650026e-05
4.032000e+05,1.162117e+05,1.109792e+05, 2.709322e-04, 0.000000e+00, 1.416987e-03, 2.479357e-05, 7.611821e-08, 0.000000e+00, 4.859258e-04, 1.346713e-06, 4.971196e-01, 6.648765e-05
4.035000e+05,1.162117e+05,1.109792e+05, 2.704346e-04, 0.000000e+00, 1.417627e-03, 2.477878e-05, 7.611820e-08, 0.000000e+00, 4.859014e-04, 1.346581e-06, 4.970290e-01, 6.647505e-05
4.038000e+05,1.162116e+05,1.109792e+05, 2.699311e-04, 0.000000e+00, 1.418274e-03, 2.476399e-05, 7.611820e-08, 0.000000e+00, 4.858766e-04, 1.346448e-06, 4.969430e-01, 6.646246e-05
4.041000e+05,1.162115e+05,1.109792e+05, 2.694208e-04, 0.000000e+00, 1.418928e-03, 2.474917e-05, 7.611819e-08, 0.000000e+00, 4.858514e-04, 1.346316e-06, 4.968623e-01, 6.644987e-05
4.044000e+05,1.162115e+05,1.109792e+05, 2.689040e-04, 0.000000e+00, 1.419589e-03, 2.473433e-05, 7.611818e-08, 0.000000e+00, 4.858258e-04, 1.346183e-06, 4.967870e-01, 6.643728e-05
4.047000e+05,1.162114e+05,1.109792e+05, 2.683808e-04, 0.000000e+00, 1.420258e-03, 2.471948e-05, 7.611817e-08, 0.000000e+00, 4.857998e-04, 1.346050e-06, 4.967184e-01, 6.642470e-05
4.050000e+05,1.162113e+05,1.109792e+05, 2.678508e-04, 0.000000e+00, 1.420933e-03, 2.470460e-05, 7.611817e-08, 0.000000e+00, 4.857735e-04, 1.345918e-06, 4.966547e-01, 6.641212e-05
4.053000e+05,1.162113e+05,1.109792e+05, 2.673142e-04, 0.000000e+00, 1.421616e-03, 2.468971e-05, 7.611816e-08, 0.000000e+00, 4.857467e-04, 1.345785e-06, 4.965969e-01, 6.639955e-05
4.056000e+05,1.162112e+05,1.109792e+05, 2.667710e-04, 0.000000e+00, 1.422306e-03, 2.467481e-05, 7.611815e-08, 0.000000e+00, 4.857195e-04, 1.345652e-06, 4.965441e-01, 6.638699e-05
4.059000e+05,1.162111e+05,1.109792e+05, 2.662214e-04, 0.000000e+00, 1.423004e-03, 2.465991e-05, 7.611815e-08, 0.000000e+00, 4.856919e-04, 1.345519e-06, 4.964963e-01, 6.637446e-05
4.062000e+05,1.162111e+05,1.109792e+05, 2.656648e-04, 0.000000e+00, 1.423708e-03, 2.464498e-05, 7.611814e-08, 0.000000e+00, 4.856639e-04, 1.345386e-06, 4.964520e-01, 6.636193e-05
4.065000e+05,1.162110e+05,1.109792e+05, 2.651010e-04, 0.000000e+00, 1.424421e-03, 2.463003e-05, 7.611813e-08, 0.000000e+00, 4.856354e-04, 1.345252e-06, 4.964120e-01, 6.634939e-05
4.068000e+05,1.162109e+05,1.109792e+05, 2.645299e-04, 0.000000e+00, 1.425142e-03, 2.461505e-05, 7.611813e-08, 0.000000e+00, 4.856065e-04, 1.345119e-06, 4.963756e-01, 6.633686e-05
4.071000e+05,1.162109e+05,1.109792e+05, 2.639513e-04, 0.000000e+00, 1.425872e-03, 2.460005e-05, 7.611812e-08, 0.000000e+00, 4.855772e-04, 1.344985e-06, 4.963427e-01, 6.632433e-05
4.074000e+05,1.162108e+05,1.109791e+05, 2.633649e-04, 0.000000e+00, 1.426610e-03, 2.458501e-05, 7.611812e-08, 0.000000e+00, 4.855474e-04, 1.344851e-06, 4.963138e-01, 6.631179e-05
4.077000e+05,1.162108e+05,1.109791e+05, 2.627701e-04, 0.000000e+00, 1.427358e-03, 2.456993e-05, 7.611811e-08, 0.000000e+00, 4.855170e-04, 1.344716e-06, 4.962894e-01, 6.629924e-05
4.080000e+05,1.162107e+05,1.109791e+05, 2.621667e-04, 0.000000e+00, 1.428115e-03, 2.455479e-05, 7.611811e-08, 0.000000e+00, 4.854862e-04, 1.344582e-06, 4.962686e-01, 6.628666e-05
